kab_kota,provinsi,stunting,melahirkan_tidak_difaskes,kemiskinan,konsumsi_protein_per_kapita,pangan_hewani,rls,lon,lat,regency_id,faktor_dominan,fi_Melahirkan Tidak di Faskes,fi_Kemiskinan,fi_Konsumsi Protein,fi_Pangan Hewani,fi_RLS,stunting_pred_gwrf,residual_gwrf,skor_prioritas,skor_prioritas_100,rank_prioritas,kategori_stunting
Mempawah,Kalimantan Barat,20.6,0.23,4.83,57.0,51.08,7.21,109.15419030148044,0.3517815842087103,6104,Pangan Hewani,0.21170026885328677,0.13533334392840385,0.23540297174511243,0.24459625316971995,0.17296716230347703,14.575016895428616,6.024983104571385,0.22876147450701315,44.24628948798035,132,Tinggi
Sanggau,Kalimantan Barat,13.9,0.24,4.67,54.3,46.84,7.47,110.43072787563143,0.268700632812297,6105,Pangan Hewani,0.183568150516878,0.20234729421832776,0.19400664082442381,0.22054721068134012,0.19953070375903034,17.487912170990224,-3.587912170990224,-0.21265446053587247,33.221185903511696,252,Sedang
Ketapang,Kalimantan Barat,12.3,0.44,8.5,59.2,57.11,7.68,110.6054388434309,-1.6333212275058793,6106,Kemiskinan,0.13416054902320448,0.24675973987128477,0.2175376116732134,0.1826445837008337,0.21889751573146365,3.657139064268625,8.642860935731376,-0.2316846177109499,32.7458757993045,255,Sedang
Sintang,Kalimantan Barat,21.7,0.25,8.03,57.5,45.24,7.65,112.05437912328904,0.0926128851250609,6107,RLS,0.1817667007704085,0.18743187632942268,0.1827328731895054,0.18101824239488876,0.26705030731577467,25.595290457984404,-3.895290457984405,0.4636296143629865,50.11251534217839,91,Tinggi
Sekadau,Kalimantan Barat,11.0,0.58,5.66,65.1,57.3,7.23,110.94892672562408,-0.0171356922163855,6109,RLS,0.19000303622862053,0.18613888391097452,0.23915032503858508,0.12331718238356039,0.2613905724382594,6.44215816132521,4.55784183867479,-0.2841771721329432,31.43478618071245,274,Sedang
Kayong Utara,Kalimantan Barat,18.3,0.26,8.84,61.9,54.61,6.54,109.87534827569267,-1.1044491289830995,6111,Kemiskinan,0.18525392930240778,0.24420473047864638,0.20349470301900133,0.23467773628837532,0.1323689009115692,9.345294117262982,8.954705882737018,0.24264886323005286,44.59315032157129,125,Sedang
Kubu Raya,Kalimantan Barat,21.7,0.31,4.08,54.6,47.88,7.05,109.5403751083314,-0.3918409675512826,6112,Pangan Hewani,0.20288986340778645,0.19078720399297078,0.20770023461591736,0.21370546942200908,0.18491722856131634,28.44748204913281,-6.74748204913281,0.39495704167520995,48.39730262059612,98,Tinggi
Kota Pontianak,Kalimantan Barat,18.0,0.01,4.2,64.9,62.98,10.47,109.33169746970488,-0.0257806511012066,6171,RLS,0.06775979909504772,0.21085315933040893,0.26404707082556816,0.19136242319086913,0.2659775475581061,15.793910921827448,2.2060890781725515,-0.6300623624354975,22.795723227425942,337,Sedang
Kota Singkawang,Kalimantan Barat,18.3,0.0,4.53,60.8,60.14,8.22,109.03227801648502,0.8866522792914528,6172,Pangan Hewani,0.20604751993324893,0.20613434452295598,0.18124709464046218,0.21030544555664998,0.1962655953466828,22.19166142427156,-3.891661424271561,-0.32729723763153284,30.357790198125556,283,Sedang
Kotawaringin Barat,Kalimantan Tengah,14.3,0.11,4.11,66.9,59.36,8.77,111.77417166167388,-2.5723517098540154,6201,Pangan Hewani,0.18516342584818582,0.240750716935422,0.13439293802431826,0.2691523937345386,0.17054052545753537,10.446032437309023,3.8539675626909773,-0.6002131859493631,23.54125649105573,331,Sedang
Barito Selatan,Kalimantan Tengah,24.3,0.34,4.83,61.2,59.89,9.22,114.91105939674488,-1.774429287373685,6204,RLS,0.12385062197372171,0.1893947319474628,0.23212005192438748,0.2148220630155654,0.23981253113886258,17.22073803349823,7.079261966501772,0.2272813767597343,44.20932156343703,134,Tinggi
Barito Utara,Kalimantan Tengah,16.0,0.41,5.67,55.8,48.72,8.92,115.13762416969904,-0.9284149784672427,6205,Melahirkan Tidak di Faskes,0.2478515871858432,0.11170422066157379,0.18485849212937133,0.23145216007202665,0.22413353995118498,7.195423710719442,8.804576289280558,-0.0984287037998855,36.074165825739065,224,Sedang
Sukamara,Kalimantan Tengah,14.8,0.2,4.14,64.3,61.77,8.18,111.15956186471274,-2.6044606820746194,6206,Kemiskinan,0.22490258297828192,0.2344225158180206,0.17492358416828854,0.22760706117655613,0.1381442558588527,9.802221537104334,4.997778462895667,-0.47675403827662843,26.62485584369322,308,Sedang
Seruyan,Kalimantan Tengah,22.5,0.62,7.08,56.0,53.88,8.01,112.1987625091333,-2.257895635103241,6208,RLS,0.2191493472785406,0.1408808420360824,0.2124844229475162,0.19405229302604066,0.23343309471182028,24.41040739729162,-1.9104073972916211,0.570092742202384,52.77161058359021,72,Tinggi
Pulang Pisau,Kalimantan Tengah,20.5,0.16,4.56,64.9,57.78,8.42,113.96756160036144,-2.6911174672051144,6210,Kemiskinan,0.19791300641673984,0.21192025899580808,0.1851940490881553,0.19330711748231763,0.21166556801697922,17.051079287929724,3.448920712070276,-0.05434478930839422,37.17523555406759,211,Tinggi
Gunung Mas,Kalimantan Tengah,11.6,0.71,5.68,60.1,59.76,9.37,113.55878027956484,-1.025156258258054,6211,Kemiskinan,0.2093510581725529,0.22401821890413215,0.1933532551055736,0.1808508998093418,0.1924265680083995,0.5,11.1,-0.41628945410802254,28.13506028066249,300,Sedang
Barito Timur,Kalimantan Tengah,16.4,0.29,6.66,66.8,62.57,9.54,115.1439509456153,-1.9823590863437988,6212,RLS,0.16304641135180709,0.2392050361674357,0.1006701179784306,0.23308708461874383,0.2639913498835829,10.213298908439551,6.1867010915604475,-0.3738574647686475,29.194870406720185,291,Sedang
Murung Raya,Kalimantan Tengah,11.7,0.58,6.58,54.1,43.73,7.94,114.26233198952082,-0.0317900563710674,6213,Melahirkan Tidak di Faskes,0.2108876155688982,0.20927791900883022,0.1902628892141907,0.20874259510779405,0.18082898110028678,0.5608981167949771,11.139101883205022,-0.08825147574121572,36.32835917183722,221,Sedang
Kota Palangkaraya,Kalimantan Tengah,14.6,0.07,3.52,62.8,62.53,11.66,113.76748798967397,-2.007516127068567,6271,RLS,0.21395958455532713,0.19028254526770866,0.15024778299007718,0.18033369559749368,0.2651763915893933,8.89623903195743,5.70376096804257,-0.9739230753219025,14.207224994271925,378,Sedang
Kotabaru,Kalimantan Selatan,18.3,0.39,4.45,68.5,62.48,7.56,116.06318826094736,-2.985020590878455,6302,Pangan Hewani,0.22216966778862182,0.18078509297391837,0.13406623835983106,0.23246951921644,0.2305094816611887,24.502152309328725,-6.202152309328724,-0.03928139699954755,37.55146905031051,204,Sedang
Banjar,Kalimantan Selatan,26.6,0.29,2.36,70.2,58.03,7.95,115.07989355170756,-3.320536645653844,6303,RLS,0.1999737749956404,0.1758495268854559,0.17431072530205807,0.19981256351456744,0.25005340930227826,28.116706201397044,-1.5167062013970423,0.4336569907665499,49.36389877984949,93,Tinggi
Barito Kuala,Kalimantan Selatan,12.3,0.3,4.36,66.0,56.95,7.92,114.63020275403382,-3.091262978095441,6304,RLS,0.16249565882769662,0.23699966281579052,0.21534609061883997,0.13188358691390303,0.25327500082376986,8.802439668034104,3.4975603319658966,-0.4863450433246749,26.38530440084918,311,Sedang
Tapin,Kalimantan Selatan,11.1,0.22,3.33,72.4,64.65,8.15,115.04513716603624,-2.92164456114908,6305,Pangan Hewani,0.19024763955616633,0.1705021866217567,0.20533461519957763,0.21700768715640414,0.21690787146609503,15.97579703100021,-4.875797031000211,-0.7903780029518208,18.791571128269887,360,Sedang
Hulu Sungai Selatan,Kalimantan Selatan,20.3,0.11,3.38,74.3,55.6,8.09,115.2055179809139,-2.729230370749692,6306,RLS,0.20618011339657352,0.1914450789289544,0.17874864981100402,0.19516269554808283,0.22846346231538503,16.88498076237236,3.4150192376276394,-0.07580856880527133,36.63914164924679,218,Tinggi
Hulu Sungai Tengah,Kalimantan Selatan,17.2,0.04,5.81,74.0,52.14,8.35,115.47865812807773,-2.609375775434504,6307,Pangan Hewani,0.18719386579096353,0.223423707454285,0.1417766834409866,0.26589506185458345,0.1817106814591815,27.09569748877157,-9.895697488771571,-0.2374345679791729,32.60226114410058,257,Sedang
Tanah Bumbu,Kalimantan Selatan,17.2,0.13,3.41,70.2,65.84,8.43,115.64712941120666,-3.439768890145065,6310,RLS,0.11870504553703853,0.21383138916932817,0.2124326015744873,0.21257022148923457,0.2424607422299114,17.664425688074953,-0.46442568807495377,-0.46046023661914837,27.031820877796598,304,Sedang
Balangan,Kalimantan Selatan,13.0,0.19,4.87,71.4,53.29,8.13,115.62277091664156,-2.3178473491284985,6311,Kemiskinan,0.2002537803695967,0.21959634804128214,0.21153924935607812,0.20011712450877717,0.16849349772426592,10.082586873468076,2.9174131265319243,-0.46199151404387506,26.99357465493985,305,Sedang
Kota Banjarmasin,Kalimantan Selatan,19.8,0.02,4.58,70.2,64.13,10.35,114.59179849153216,-3.3291225768694703,6371,RLS,0.1885051275796081,0.2102312877300232,0.19430096201760907,0.19591090574857306,0.21105171692418662,29.326320877804573,-9.526320877804572,-0.48664717380000355,26.377758185313937,313,Sedang
Kota Banjarbaru,Kalimantan Selatan,13.5,0.0,3.79,65.8,60.56,11.0,114.79117659289466,-3.4747696271885893,6372,RLS,0.20382455274778558,0.2036937643862655,0.20762813442110006,0.1633493241235892,0.22150422432125977,10.765919688734208,2.7340803112657923,-0.9911176219743103,13.777762342652073,380,Sedang
Paser,Kalimantan Timur,17.8,0.24,8.63,62.1,61.03,8.92,116.09274475365945,-1.7368359094227837,6401,Kemiskinan,0.19201441544786302,0.24134549622450782,0.20452077440764727,0.1564225340910741,0.20569677982890783,13.254926940607202,4.545073059392799,-0.15355383022533764,34.69732330443659,240,Sedang
Kutai Barat,Kalimantan Timur,21.0,0.12,9.56,64.2,63.9,8.89,115.82422182856172,-0.5026940672017275,6402,Pangan Hewani,0.19177845977052513,0.16976746612281454,0.17166023401763647,0.23521673773105573,0.23157710235796822,16.294461296318804,4.705538703681196,-0.010547031273199649,38.269158044787375,192,Tinggi
Kutai Kartanegara,Kalimantan Timur,11.8,0.09,7.28,65.2,63.2,9.27,116.48009828323627,0.1079968987767572,6403,Kemiskinan,0.20991315500030167,0.2412093968983762,0.1534729777579623,0.22405126062279082,0.17135320972056906,20.18305766813925,-8.383057668139248,-0.7891648713888927,18.821871124443724,359,Sedang
Kutai Timur,Kalimantan Timur,20.6,0.14,8.81,63.7,58.17,9.47,117.129143598058,0.9899332903722106,6404,RLS,0.19972947961780796,0.18481734423966717,0.1906974962227867,0.17491045707659184,0.24984522284314623,27.87411234388752,-7.27411234388752,-0.03219877260249493,37.72836947783995,201,Tinggi
Berau,Kalimantan Timur,17.2,0.06,5.08,60.6,58.75,9.57,117.34011959629946,1.9125991882194475,6405,RLS,0.13620971607083981,0.1768154942528674,0.21155744861161987,0.21484334782844755,0.2605739932362254,11.389436636647972,5.810563363352028,-0.4702571489254586,26.787126555706635,307,Sedang
Penajam Paser Utara,Kalimantan Timur,21.9,0.04,6.69,58.8,53.86,8.57,116.59035269899064,-1.1571513245208789,6409,RLS,0.11403711711485492,0.1598282340836774,0.21311619285328232,0.24924911964536592,0.26376933630281946,16.081010107069496,5.818989892930503,0.0779889240539077,40.480492074530574,174,Tinggi
Mahakam Ulu,Kalimantan Timur,18.3,0.04,10.75,60.8,59.62,8.5,114.83610621257698,0.7318574371682226,6411,RLS,0.2124893273670635,0.20932572574676145,0.19795529421155092,0.16708773365408686,0.21314191902053725,23.641278193311265,-5.341278193311265,-0.11245782942223471,35.723764875282,229,Sedang
Kota Balikpapan,Kalimantan Timur,20.2,0.04,2.23,65.0,60.2,10.99,116.87229089630766,-1.1566676727718643,6471,RLS,0.1550182126135258,0.20406814142134302,0.21556746669961088,0.197513696718196,0.2278324825473244,26.921142899725314,-6.721142899725315,-0.5374478166824914,25.10892689610682,322,Tinggi
Kota Samarinda,Kalimantan Timur,15.2,0.01,4.3,66.7,63.73,10.95,117.17706337216404,-0.5002817452773409,6472,Pangan Hewani,0.20301016789005077,0.14071989214265454,0.22627972281350148,0.2625857777952575,0.16740443935853566,10.233866949002953,4.966133050997046,-0.886025863338258,16.40260533732984,371,Sedang
Kota Bontang,Kalimantan Timur,16.5,0.0,3.74,61.8,60.43,10.97,117.45806816526482,0.0932649886817671,6474,RLS,0.2450600933866131,0.14483913661327433,0.15669752868118647,0.20661977285385016,0.24678346846507593,26.395458196627622,-9.895458196627622,-0.7753902165551388,19.165916240005043,357,Sedang
Malinau,Kalimantan Utara,20.8,0.17,6.94,64.3,66.78,9.63,115.73563649387036,2.513630709933956,6501,Pangan Hewani,0.23823682848194463,0.1823904389130803,0.18463849172445854,0.2669395124464882,0.1277947284340283,17.373008981889274,3.4269910181107264,-0.19932732243621645,33.55405353779624,249,Tinggi
Tana Tidung,Kalimantan Utara,5.9,0.08,4.47,59.0,62.47,9.24,117.15774190760142,3.570498930533085,6503,Kemiskinan,0.18211458556709906,0.2418274209693243,0.21913238098403778,0.22616395709707393,0.13076165538246495,14.236010925734242,-8.336010925734241,-1.2954321234103108,6.176997091026352,400,Rendah
Kota Tarakan,Kalimantan Utara,10.8,0.03,5.56,61.9,66.96,10.37,117.59951086277827,3.3594090140476918,6571,RLS,0.19863369803912723,0.18393148289527442,0.2018566709602837,0.18169182798040895,0.23388632012490565,18.061196468554982,-7.2611964685549815,-1.1259395262450556,10.41035907956899,387,Sedang
Bolaang Mongondow,Sulawesi Utara,16.4,0.22,7.74,64.4,50.24,8.38,124.03855951112372,0.7075463289629502,7101,Kemiskinan,0.1524386970109735,0.26058810008675054,0.17764078351491702,0.163191891592376,0.24614052779498283,15.904372740856944,0.4956272591430544,-0.08796963850766394,36.33539852961112,220,Sedang
Minahasa,Sulawesi Utara,15.3,0.03,6.53,71.9,59.61,10.23,124.858110806675,1.250036945961101,7102,Pangan Hewani,0.15867819855098167,0.2189396658899981,0.1608079872423105,0.24162965000172112,0.2199444983149886,11.903003584046303,3.396996415953698,-0.656728297723349,22.12969675355898,343,Sedang
Kepulauan Sangihe,Sulawesi Utara,16.7,0.12,10.84,54.8,49.6,8.65,125.54097627190136,3.5527187118607086,7103,RLS,0.18511801804698388,0.18367626395271022,0.2126452854318972,0.1939334694658878,0.22462696310252098,13.164448095621863,3.5355519043781367,-0.04615958637566634,37.37967473042957,206,Sedang
Kepulauan Talaud,Sulawesi Utara,9.4,0.2,8.17,53.5,46.97,9.96,126.78108585337324,4.22583368182785,7104,Kemiskinan,0.17994128051990546,0.24743883586653415,0.20362222757149737,0.1908470849956359,0.17815057104642718,8.689574953473507,0.7104250465264936,-0.7028138109028325,20.978633739719584,353,Rendah
Minahasa Selatan,Sulawesi Utara,19.3,0.08,8.97,65.7,50.25,9.43,124.5189031249445,1.0849813340984262,7105,RLS,0.20974404062856689,0.22977833699652747,0.13236477781321548,0.19578750904427708,0.23232533551741302,23.74682778584916,-4.446827785849159,-0.04281619030288883,37.463181656890434,205,Sedang
Minahasa Utara,Sulawesi Utara,13.5,0.03,6.95,67.1,61.36,10.35,125.0052953556106,1.548104311142762,7106,RLS,0.2522302641365227,0.17337386832641621,0.10284436420245546,0.2192460192098044,0.2523054841248012,17.659114270600618,-4.159114270600618,-0.8070864679686924,18.37424918104434,365,Sedang
Bolaang Mongondow Utara,Sulawesi Utara,18.6,0.05,7.88,57.6,44.67,8.61,123.476467015239,0.7676423698373775,7107,Kemiskinan,0.21404761633103442,0.22433055970064458,0.17278079686256168,0.1988332036447188,0.1900078234610404,17.466919527333182,1.133080472666819,0.01561406118695783,38.92257522200838,186,Sedang
Kep. Siau Tagulandang Biaro,Sulawesi Utara,15.2,0.07,8.32,53.7,45.8,9.43,125.3969364297959,2.539181589905236,7108,Kemiskinan,0.2337444823932851,0.24658519922332756,0.18583697565984567,0.17544429553668897,0.15838904718685268,11.793126781309827,3.4068732186901727,-0.299425575742305,31.05393171682757,279,Sedang
Bolaang Mongondow Selatan,Sulawesi Utara,14.4,0.15,11.33,57.1,47.84,8.28,123.9282638919072,0.4431081493328258,7110,Kemiskinan,0.14648556976046595,0.2543829541778725,0.20204259703224414,0.20436586510770025,0.19272301392171717,19.05132639659088,-4.65132639659088,-0.10925110243670058,35.80385826198583,228,Sedang
Kota Manado,Sulawesi Utara,14.7,0.0,5.43,58.1,51.06,11.46,124.8478995057604,1.52492290941445,7171,RLS,0.1722881930516976,0.2189319267623381,0.23662325137295362,0.1064520725067325,0.26570455630627815,18.340377950288847,-3.6403779502888476,-0.7659887264811439,19.4007342284043,356,Sedang
Kota Bitung,Sulawesi Utara,16.7,0.05,6.27,67.9,58.47,9.96,125.15797407240925,1.489812555292067,7172,RLS,0.16166390593953955,0.22201270788569583,0.20124787188487403,0.15175037235691213,0.2633251419329785,19.90197667753654,-3.201976677536539,-0.5089785474988304,25.81999465965163,317,Sedang
Kota Tomohon,Sulawesi Utara,8.7,0.0,5.38,70.0,62.73,11.03,124.81504661873244,1.330532783407918,7173,Pangan Hewani,0.14833457659694865,0.18039897221901038,0.1834652202275717,0.2672688789364642,0.22053235202000504,8.596350520874793,0.10364947912520606,-1.3106214443605877,5.797618315680888,401,Rendah
Kota Kotamobagu,Sulawesi Utara,16.7,0.04,5.12,67.5,43.8,10.35,124.31830769992712,0.7110776569205668,7174,RLS,0.208111715654264,0.20347740203962422,0.18764120350237354,0.18982207350913596,0.2109476052946023,21.67284375186657,-4.97284375186657,-0.3902442255989375,28.78558356130916,295,Sedang
Banggai Kepulauan,Sulawesi Tengah,22.9,0.29,12.32,57.0,47.84,8.7,123.1432918138028,-1.3718066637241788,7201,Kemiskinan,0.193547315359814,0.24333173984485995,0.11336068985159169,0.21241350768867792,0.23734674725505636,23.163515223208677,-0.26351522320867815,0.5731601991769668,52.84822546810359,71,Tinggi
Banggai,Sulawesi Tengah,24.2,0.16,6.56,66.7,57.2,8.81,122.58828798506794,-1.01851056452746,7202,Pangan Hewani,0.13886211245770758,0.19925431581032538,0.20433030348917416,0.26692976649833056,0.19062350174446238,23.33398104763878,0.8660189523612196,0.24254448615762736,44.590543329063806,126,Tinggi
Morowali,Sulawesi Tengah,19.3,0.04,11.55,64.1,59.15,9.38,121.923739457734,-2.7160621585002187,7203,RLS,0.21465412343204465,0.17830640448526558,0.19593500086362264,0.16435060600053622,0.24675386521853096,16.89365757657374,2.40634242342626,-0.1006489775491643,36.01871076367998,225,Sedang
Poso,Sulawesi Tengah,16.9,0.04,14.23,60.3,46.24,9.54,120.53372781305023,-1.6784226211849893,7204,Kemiskinan,0.18081472677961802,0.25952576348085515,0.18751714556130372,0.2327721825450016,0.1393701816332215,14.77987580624417,2.120124193755828,-0.01582370493060016,38.13736426700128,194,Sedang
Donggala,Sulawesi Tengah,22.3,0.26,15.3,67.8,55.46,8.0,119.83064284394985,-0.4361077197036661,7205,Kemiskinan,0.21678008094540627,0.22657839274922367,0.22456287611031103,0.14340459345130457,0.1886740567437545,28.868937774427216,-6.568937774427216,0.5793285084779343,53.00228934207226,69,Tinggi
Toli Toli,Sulawesi Tengah,21.7,0.03,12.45,53.3,42.24,8.91,120.73001399433862,0.9273454624914992,7206,RLS,0.1984717715499032,0.2024160485551438,0.19727747657993525,0.17798686918656795,0.2238478341284498,21.59089920184696,0.1091007981530403,0.37956145988268947,48.0127721346516,102,Tinggi
Buol,Sulawesi Tengah,26.1,0.04,13.08,56.8,45.13,9.2,121.38845301167228,0.9788865371937244,7207,RLS,0.19747915747643943,0.19295975589589845,0.21160225762232657,0.15604461191964464,0.2419142170856909,24.039686135391587,2.060313864608414,0.6480167134241941,54.717892505537925,60,Tinggi
Parigi Moutong,Sulawesi Tengah,16.1,0.19,14.2,59.4,45.43,8.05,120.44905766573947,0.0168939044374259,7208,Kemiskinan,0.18032336893943499,0.23744978529398914,0.14303682561538764,0.21894479881595674,0.22024522133523133,19.80085301426431,-3.7008530142643075,0.192516353429792,43.341006777085134,143,Sedang
Tojo Una Una,Sulawesi Tengah,11.4,0.13,16.36,53.1,43.63,8.56,121.5724378970608,-1.1241526254619327,7209,RLS,0.1942847687025368,0.21187208512995043,0.20211444127398134,0.17864065942336932,0.21308804547016214,13.603957855310536,-2.203957855310536,-0.13464063674942092,35.169712044015775,237,Sedang
Sigi,Sulawesi Tengah,24.6,0.15,12.06,61.4,35.39,9.04,119.9742260779144,-1.408787323605664,7210,Pangan Hewani,0.21310244481723326,0.17565437527371833,0.18916802553204315,0.21947708405937177,0.20259807031763338,17.702983404744643,6.897016595255359,0.7320178012059297,56.81596060974377,47,Tinggi
Banggai Laut,Sulawesi Tengah,22.1,0.32,13.78,57.5,49.36,8.65,123.52947076851288,-1.7801369798412243,7211,RLS,0.12561292448198402,0.1911354624483708,0.2347666046552037,0.1864759098561593,0.26200909855828214,32.325640963743545,-10.225640963743544,0.5695655630204215,52.758443399020514,73,Tinggi
Morowali Utara,Sulawesi Tengah,17.6,0.1,11.95,64.9,57.07,9.13,121.396031063402,-1.8270885260260696,7212,Pangan Hewani,0.134330797939155,0.17300598215568286,0.20301037083586743,0.25769254566505057,0.2319603034042443,6.779606870747038,10.820393129252963,-0.11293616593565933,35.71181761830717,230,Sedang
Kota Palu,Sulawesi Tengah,19.1,0.02,5.94,58.3,44.79,11.75,119.91196590712497,-0.8369333944323363,7271,RLS,0.17702279423756664,0.19534506038684868,0.18098964732565162,0.21682846749433007,0.22981403055560284,13.102254074107123,5.997745925892879,-0.36686918109198996,29.36941451647308,289,Sedang
Kepulauan Selayar,Sulawesi Selatan,20.5,0.08,10.79,62.4,51.5,8.49,120.71822285474865,-6.558894570960263,7301,Pangan Hewani,0.2097292465602465,0.17230450683182458,0.23170392288992053,0.2628924614698523,0.12336986224815615,22.246685545596062,-1.746685545596062,0.1854554999441127,43.164650114594444,146,Tinggi
Bulukumba,Sulawesi Selatan,22.1,0.04,6.71,69.9,58.98,8.52,120.23433037034496,-5.431465153124081,7302,RLS,0.1326873184268411,0.21715983823494334,0.20334534210202043,0.21756401308511153,0.22924348815108367,14.026703992458893,8.073296007541108,0.026427686898186697,39.19266366722591,182,Tinggi
Bantaeng,Sulawesi Selatan,16.9,0.12,8.26,69.3,52.16,7.26,119.98736529946484,-5.490187624824236,7303,Kemiskinan,0.24349670843897522,0.2598783341416532,0.16030196082261447,0.17237135754194471,0.16395163905481247,21.994783974289184,-5.094783974289186,-0.008897095756310168,38.310367952580194,191,Sedang
Jeneponto,Sulawesi Selatan,27.0,0.0,11.82,58.5,49.9,7.01,119.69888211408797,-5.5670396124325725,7304,RLS,0.14800295409143424,0.19080531496181768,0.23473173801628608,0.1886296071217799,0.23783038580868204,24.52627181262314,2.47372818737686,0.806945459288214,58.68740458382362,38,Tinggi
Gowa,Sulawesi Selatan,13.4,0.03,6.85,66.9,52.51,8.53,119.71872047673116,-5.308929395212921,7306,Kemiskinan,0.18498029646634837,0.25843151001814757,0.19134670695526773,0.12136915664322599,0.24387232991701033,20.6745857435534,-7.2745857435534,-0.5019032062853261,25.99671317745223,316,Sedang
Pangkajene dan Kepulauan,Sulawesi Selatan,22.7,0.05,12.41,71.6,71.4,8.47,119.47921285387964,-4.93937396624752,7309,Kemiskinan,0.2167244537816235,0.2355216275309953,0.13064182273193792,0.22309945319228644,0.19401264276315688,14.88305952170267,7.8169404782973295,0.1002147435298062,41.03561920637658,170,Tinggi
Barru,Sulawesi Selatan,22.1,0.02,8.31,61.9,51.02,8.8,119.69485132714702,-4.440070712696204,7310,RLS,0.19864449384981944,0.18570366057012286,0.19244093830387027,0.19434862344465262,0.2288622838315349,25.54463307699425,-3.444633076994247,0.14960896398465828,42.26932273576076,154,Tinggi
Bone,Sulawesi Selatan,19.8,0.11,9.58,53.8,43.26,7.55,120.13003811441024,-4.695099309252483,7311,Pangan Hewani,0.219953163497081,0.1876965802695055,0.1403439058969355,0.23222619936930305,0.2197801509671749,15.57601540299568,4.223984597004321,0.3287623617158623,46.74397942730983,114,Sedang
Soppeng,Sulawesi Selatan,23.2,0.01,6.9,62.4,51.19,8.45,119.89338254702992,-4.33706777307684,7312,Pangan Hewani,0.21435468424737059,0.21813535009272486,0.15155526553997448,0.260768468736872,0.1551862313830581,22.295975876333618,0.9040241236663817,0.2076576164137739,43.719185224090815,140,Tinggi
Wajo,Sulawesi Selatan,16.9,0.04,6.47,58.3,50.5,7.46,120.1728253851068,-3.991873696027796,7313,Pangan Hewani,0.19408940201439442,0.1641300015406987,0.21519910213955531,0.25792574191478784,0.16865575239056368,18.96248514306699,-2.06248514306699,-0.11955173308257587,35.54658272922761,231,Sedang
Pinrang,Sulawesi Selatan,18.2,0.0,8.55,62.8,48.5,8.53,119.60267555297422,-3.628303734320656,7315,RLS,0.20364919124656633,0.20969720314064877,0.21311266140736626,0.13766201981861925,0.2358789243867993,21.124800026792816,-2.9248000267928163,-0.0677217829166263,36.84112269480888,215,Sedang
Enrekang,Sulawesi Selatan,29.2,0.03,11.25,66.4,46.6,9.11,119.87457452096028,-3.5038854508065285,7316,Kemiskinan,0.1970282219216311,0.25740421077715264,0.1561546909984918,0.22860923929120805,0.1608036370115165,16.459807819954957,12.740192180045042,0.7878512519772738,58.210494720010075,41,Tinggi
Tana Toraja,Sulawesi Selatan,21.6,0.19,10.79,57.2,35.53,8.77,119.71163255476112,-3.115634650811974,7318,RLS,0.19636624820117185,0.1983027765001292,0.1945081424208508,0.20025076082425505,0.21057207205359313,25.174365819894994,-3.574365819894993,0.5290245593661745,51.74586381314089,80,Tinggi
Luwu Utara,Sulawesi Selatan,22.3,0.06,11.24,75.1,64.2,8.37,120.16444229241688,-2.395988981768034,7322,RLS,0.17400754911503843,0.14734725166313967,0.15802214041207488,0.2591591724967227,0.26146388631302436,19.747128494134927,2.552871505865074,0.15003160512971395,42.27987890746499,153,Tinggi
Luwu Timur,Sulawesi Selatan,17.5,0.08,6.55,62.4,53.65,8.94,121.12836988734271,-2.556091114546992,7325,RLS,0.21819184826710813,0.1952683933478471,0.1380503595884996,0.18784229924375156,0.26064709955279364,14.183621819873416,3.316378180126584,-0.2483453057674624,32.329747161824024,260,Sedang
Toraja Utara,Sulawesi Selatan,21.3,0.0,10.73,54.7,39.66,8.54,119.8642664094776,-2.879640830195617,7326,Pangan Hewani,0.16954990131157782,0.21573401812812074,0.13447612067704337,0.252487446820567,0.22775251306269095,15.586199308096912,5.713800691903089,0.3484516417121739,47.23575222985229,110,Tinggi
Kota Makassar,Sulawesi Selatan,18.8,0.04,4.97,66.4,60.83,11.57,119.46389865512296,-5.135613545581445,7371,RLS,0.2198323184443864,0.1744405427181429,0.20242305751139467,0.167577905670686,0.23572617565539014,13.306312093298839,5.493687906701162,-0.6135643842661955,23.20778791247902,333,Sedang
Kota Parepare,Sulawesi Selatan,21.2,0.0,5.27,58.3,50.9,10.88,119.66355554583085,-4.031644082026487,7372,RLS,0.1837319718075002,0.17867276559971296,0.22463222181878692,0.17500046806477626,0.23796257270922364,26.953923412307528,-5.753923412307529,-0.247769958465137,32.34411742601615,259,Tinggi
Kota Palopo,Sulawesi Selatan,18.5,0.0,7.35,63.6,54.08,11.16,120.14776639296164,-2.979709951241765,7373,RLS,0.20429491108997846,0.19060348390146215,0.195915051374123,0.19390726401542568,0.21527928961901066,18.67890546593883,-0.17890546593882917,-0.4424207972717662,27.48238614203271,302,Sedang
Buton,Sulawesi Tenggara,22.3,0.35,13.99,62.8,59.44,8.63,122.92293328948158,-5.316535431179526,7401,RLS,0.14968857319789236,0.22129987205102417,0.20683061398754496,0.1649911560983086,0.2571897846652299,18.99891769480077,3.3010823051992304,0.4713917646723176,50.306388069474195,87,Tinggi
